dir1,dir2,name,updated,path
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 2]","13 Parolibre.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 2]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-01 Hibari.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-02 Composition?0919.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-03 Put?Your?Hands?Up.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-04 Mizu?No?Naka?No?Bagatelle.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-05 Tango.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-06 Amore.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-07 Ambiguous?Lucidity.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-08 A?Flower?Is?Not?A?Flower.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-09 Before?Long.m4a","2009/09/23","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-10 Energy?Flow.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-11 Mc_08?(Tong?Poo).m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-12 Merry?Christmas?Mr.?Lawrence.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-13 The?Last?Emperor.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"坂本龍一","Playing?The?Piano?2009?Japan [Disc 1]","1-14 Rain.m4a","2009/09/22","Z:\iTunes\iTunes Music\坂本龍一\Playing?The?Piano?2009?Japan [Disc 1]"
"山下達郎","ずっと一緒さ - EP","02 バラ色の人生?ラヴィアンローズ.m4p","2009/03/15","Z:\iTunes\iTunes Music\山下達郎\ずっと一緒さ - EP"
"山崎まさよし","Air Check jp","少年時代.mp3","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\Air Check jp"
"山崎まさよし","HOME","01 Fat Mama.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","02 アドレナリン.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","03 セロリ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","04 ベンジャミン.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","05 スクリーミン'97.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","06 名前のない鳥.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","07 コペルニクスの卵.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","08 僕らの煩悩.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","09 昼休み.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","10 One more time, One more chance.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","11 ヤサ男の夢.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","HOME","12 HOME.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\HOME"
"山崎まさよし","ドミノ","01 僕はここにいる(album mix).m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","02 ペンギン.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","03 Me & My Mind.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","04 ガムシャラバタフライ(album mix).m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","05 僕と君の最小公倍数.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","06 琥珀色の向い風.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","07 苦悩のマタニティー.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","08 水のない水槽(album mix).m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","09 ドミノ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","10 ソノラマ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","ドミノ","11 月曜日の朝.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\ドミノ"
"山崎まさよし","SHEEP","01 Ticket to the paradise.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","02 Passage.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","03 カルテ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","04 六月の手紙.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","05 やわらかい月.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","06 Mr.Tのリベンジ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","07 低気圧ボーイ.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","08 砂時計.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","09 ある朝の写真.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","10 アヒルちゃん.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","11 オークション.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","12 審判の日.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"山崎まさよし","SHEEP","13 灯りを消す前に.m4a","2009/08/02","Z:\iTunes\iTunes Music\山崎まさよし\SHEEP"
"小野リサ","Bossa Carioca","01 Samba Do Soho.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","02 So Danco Samba.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","03 Chega De Saudade.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","04 Samba Do Carioca.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","05 Corcovado.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","06 Maria e Dia.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","07 Os Dois.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","08 Samba de Verao.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","09 Ela e Carioca.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","10 Diz a Ela.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","11 O Barquinho.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","12 Saudade.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"小野リサ","Bossa Carioca","13 Palpite Infeliz.m4a","2009/08/02","Z:\iTunes\iTunes Music\小野リサ\Bossa Carioca"
"森山直太朗","傑作撰 2001～2005","01 時の行方 ～序・春の空～(エディット).m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","02 さくら (独唱).m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","03 愛し君へ.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","04 陽は西から昇る.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","05 太陽 ～邂逅編～.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","06 高校3年生 ～リミックス～.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","07 今が人生.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","08 風唄.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","09 声.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","10 星屑のセレナーデ.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","11 レスター.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","12 生きとし生ける物へ.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005","13 夏の終わり.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-01 土曜日の嘘.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-02 季節の窓で ～雲バージョン～.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-03 青い瞳の恋人さん.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-04 あの街が見える丘で ～雲バージョン～.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-05 駅前のぶる～す.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-06 いつかさらばさ ～雲バージョン～.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-07 なんにもないへや.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"森山直太朗","傑作撰 2001～2005 [Bonus Disc]","2-08 ハーモニー.m4a","2009/08/02","Z:\iTunes\iTunes Music\森山直太朗\傑作撰 2001～2005 [Bonus Disc]"
"椎名林檎","ギブス","01 ギブス.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\ギブス"
"椎名林檎","ギブス","02 東京の女.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\ギブス"
"椎名林檎","ギブス","03 Σ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\ギブス"
"椎名林檎","ここでキスして。","01 ここでキスして。.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\ここでキスして。"
"椎名林檎","ここでキスして。","03 リモートコントローラー.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\ここでキスして。"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","01 君を愛す.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","02 Jazz A Go Go.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","03 枯葉.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","04 i won't last a day without you.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","05 黒いオルフェ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","06 Mr. Wonderful.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","07 玉葱のハッピーソング.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","08 Starting Over.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","09 子守唄（特別感謝トラック）.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","10 灰色の瞳.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","11 more.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","12 小さな木の実.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","13 i wanna be loved by you.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","14 白い小鳩.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","15 love is blind.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","16 木綿のハンカチーフ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","17 yer blues.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","唄ひ手冥利 - 其ノ壱 -","18 野薔薇（特別感謝トラック）.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\唄ひ手冥利 - 其ノ壱 -"
"椎名林檎","幸福論","01 幸福論.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\幸福論"
"椎名林檎","幸福論","02 すべりだい.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\幸福論"
"椎名林檎","幸福論","03 時が暴走する.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\幸福論"
"椎名林檎","罪と罰","01 罪と罰.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\罪と罰"
"椎名林檎","罪と罰","02 君ノ瞳ニ恋シテル.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\罪と罰"
"椎名林檎","罪と罰","03 17.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\罪と罰"
"椎名林檎","勝訴ストリップ","01 虚言症.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","02 浴室.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","03 弁解ドビュッシー.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","05 闇に降る雨.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","06 アイデンティティ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","08 ストイシズム.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","09 月に負け犬.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","10 サカナ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","11 病床パブリック.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","勝訴ストリップ","13 依存症.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\勝訴ストリップ"
"椎名林檎","本能","01 本能.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\本能"
"椎名林檎","本能","02 あおぞら.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\本能"
"椎名林檎","本能","03 輪廻ハイライト.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\本能"
"椎名林檎","無罪モラトリアム","01 正しい街.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","02 歌舞伎町の女王.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","03 丸の内サディスティック.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","04 幸福論(悦楽編).m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","05 茜さす 帰路照らされど・・・.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","06 シドと白昼夢.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","07 積木遊び.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","09 同じ夜.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","10 警告.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"椎名林檎","無罪モラトリアム","11 モルヒネ.m4a","2009/08/02","Z:\iTunes\iTunes Music\椎名林檎\無罪モラトリアム"
"半野喜弘","Portrait of a poet","01 FIlm of ... my life.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","02 Inharmonic.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","03 child's beat vox.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","04 Brilliant water.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","05 Slipping turntables.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","06 Metal leaf (featuring Nobukazu Takemura).m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","07 Saorifice.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","08 Corridor.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","09 Slow river,Fast car.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","10 Letters from emptiness.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","11 Sonatina.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Portrait of a poet","12 Fortune's wheel.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Portrait of a poet"
"半野喜弘","Lido","01 Lido［リド］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","02 Frying North［北へ…］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","03 Reviravoltear［旋回］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","04 Letters［届けられなかった手紙］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","05 Le Sang Sur La Feuille Ne Me Pardonne Jamais［葉上の血は決して僕を許さない］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","06 Scripteur［記述者］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","07 For 4 Right Hands［四本の右手の為に］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","08 La Pierre Lmmergee［沈む石］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","09 Lips Without Pray［祈りを知らない唇］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","10 Refugee［亡命者］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","11 Le Commencement Et La Fin［始まり、そして果て］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"半野喜弘","Lido","12 La Mort Heureuse［幸福なる死］.m4a","2009/08/02","Z:\iTunes\iTunes Music\半野喜弘\Lido"
"不詳","THAILAND SONGS NO.1","01 トラック 01.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","02 トラック 02.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","03 トラック 03.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","04 トラック 04.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","05 トラック 05.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","06 トラック 06.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","07 トラック 07.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"不詳","THAILAND SONGS NO.1","08 トラック 08.m4a","2004/09/11","Z:\iTunes\iTunes Music\不詳\THAILAND SONGS NO.1"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","01 ゴルドベルグ変奏曲 BWV.988 アリア.m4a","2010/12/05","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","02 ゴルドベルグ変奏曲 BWV.988 第1変奏_.m4a","2009/06/17","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","03 ゴルドベルグ変奏曲 BWV.988 第2変奏_.m4a","2009/06/17","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","04 ゴルドベルグ変奏曲 BWV.988 第3変奏_.m4a","2009/06/17","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","05 ゴルドベルグ変奏曲 BWV.988 第4変奏_.m4a","2009/06/17","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
"武久源造","J.S.バッハ_ゴルドベルグ変奏曲 BWV.988","06 ゴルドベルグ変奏曲 BWV.988 第5変奏_.m4a","2009/06/17","Z:\iTunes\iTunes Music\武久源造\J.S.バッハ_ゴルドベルグ変奏曲 BWV.988"
